título: placa triângulos quadrático
coordenadas dos nós
397
   5      1     6       7      10       6      77      78      79
   6      1     6     342       9     341      80      70     344
   7      1     6       9      10       7      81      77      72
   8      1     6      10     342     343      82     345      83
   9      1     6      10       9     342      81      80      82
  10      1     6      11     394     361      84     364      85
  11      1     6     343      11      10      86      87      83
  12      1     6     343     394      11     346      84      86
  13      1     6      12      10      11      88      87      89
  14      1     6       6      12       5      90      91      92
  15      1     6       6      10      12      78      88      90
  16      1     6      11     362      12      93      94      89
  17      1     6      11     361     362      85     365      93
  18      1     6      13     375       4      95      96      97
  19      1     6     396      13     363      98      99     366
  20      1     6     396     375      13     382      95      98
  21      1     6      13     362     363     100     367      99
  22      1     6     362      14      12     101     102      94
  23      1     6     362      13      14     100     103     101
  24      1     6      14       5      12     104      91     102
  25      1     6       4      14      13     105     103      97
  26      1     6       4       5      14     106     104     105
  27      1     6     376       4     375     107      96     383
  28      1     6      21     376     377     108     384     109
  29      1     6       4      21       5     110     111     106
  30      1     6       4     376      21     107     108     110
  31      1     6       5      20       6     112     113      92
  32      1     6       5      21      20     111     114     112
  33      1     6      19     377     378     115     385     116
  34      1     6      21      19      20     117     118     114
  35      1     6      21     377      19     109     115     117
  36      1     6       6      23       7     119     120      79
  37      1     6      23      20      22     121     122     123
  38      1     6      23       6      20     119     113     121
  39      1     6       7      18       8     124     125      73
  40      1     6       7      23      18     120     126     124
  41      1     6      17      22      16     127     128     129
  42      1     6      23      17      18     130     131     126
  43      1     6      23      22      17     123     127     130
  44      1     6     379      15      24     132     133     134
  45      1     6     379     380      15     386     135     132
  46      1     6      24      16      22     136     128     137
  47      1     6      24      15      16     133     138     136
  48      1     6     378      24      19     139     140     116
  49      1     6     378     379      24     387     134     139
  50      1     6      19      22      20     141     122     118
  51      1     6      19      24      22     140     137     141
  52      1     6       8      29       1     142     143      75
  53      1     6       8      18      29     125     144     142
  54      1     6      28      17      27     145     146     147
  55      1     6      18      28      29     148     149     144
  56      1     6      18      17      28     131     145     148
  57      1     6      25     380     381     150     388     151
  58      1     6      15      25      26     152     153     154
  59      1     6      15     380      25     135     150     152
  60      1     6      16      27      17     155     146     129
  61      1     6      26      16      15     156     138     154
  62      1     6      26      27      16     157     155     156
  63      1     6       3      30     352     158     159     160
  64      1     6      30      29      28     161     149     162
  65      1     6      29       3       1     163     164     143
  66      1     6      29      30       3     161     158     163
  67      1     6      28      31      30     165     166     162
  68      1     6      28      27      31     147     167     165
  69      1     6     351      32     350     168     169     355
  70      1     6      30     351     352     170     356     159
  71      1     6      32      30      31     171     166     172
  72      1     6      32     351      30     168     170     171
  73      1     6      33     350      32     173     169     174
  74      1     6     395      33     370     175     176     371
  75      1     6     395     350      33     357     173     175
  76      1     6     370      34     369     177     178     372
  77      1     6      33      34     370     179     177     176
  78      1     6      34      32      31     180     172     181
  79      1     6      34      33      32     179     174     180
  80      1     6      31      26      34     182     183     181
  81      1     6      31      27      26     167     157     182
  82      1     6     381     368      25     184     185     151
  83      1     6     381     397     368     389     373     184
  84      1     6      25     368      35     185     186     187
  85      1     6     369      35     368     188     186     374
  86      1     6      34      35     369     189     188     178
  87      1     6      35      26      25     190     153     187
  88      1     6      35      34      26     189     183     190
  89      1     6      41       3     352     191     160     192
  90      1     6      40      41      39     193     194     195
  91      1     6       3      40       1     196     197     164
  92      1     6       3      41      40     191     193     196
  93      1     6      39      42      38     198     199     200
  94      1     6     353      41     352     201     192     358
  95      1     6      41      42      39     202     198     194
  96      1     6      42     353     354     203     359     204
  97      1     6      42      41     353     202     201     203
  98      1     6      43     393     332     205     335     206
  99      1     6     354      43      42     207     208     204
 100      1     6     354     393      43     360     205     207
 101      1     6      44      42      43     209     208     210
 102      1     6      38      44      37     211     212     213
 103      1     6      38      42      44     199     209     211
 104      1     6      43     333      44     214     215     210
 105      1     6      43     332     333     206     336     214
 106      1     6      45     310      36     216     217     218
 107      1     6     390      45     334     219     220     337
 108      1     6     390     310      45     317     216     219
 109      1     6      45     333     334     221     338     220
 110      1     6     333      46      44     222     223     215
 111      1     6     333      45      46     221     224     222
 112      1     6      46      37      44     225     212     223
 113      1     6      36      46      45     226     224     218
 114      1     6      36      37      46     227     225     226
 115      1     6      47     314     315     228     318     229
 116      1     6      53      47      48     230     231     232
 117      1     6     314      53     313     233     234     319
 118      1     6     314      47      53     228     230     233
 119      1     6     313      52     312     235     236     320
 120      1     6     313      53      52     234     237     235
 121      1     6      51      48      49     238     239     240
 122      1     6      53      51      52     241     242     237
 123      1     6      53      48      51     232     238     241
 124      1     6     312      55     311     243     244     321
 125      1     6      55      52      54     245     246     247
 126      1     6      55     312      52     243     236     245
 127      1     6     311      36     310     248     217     322
 128      1     6     311      55      36     244     249     248
 129      1     6      37      54      38     250     251     213
 130      1     6      55      37      36     252     227     249
 131      1     6      55      54      37     247     250     252
 132      1     6      49      56      51     253     254     240
 133      1     6      49      50      56     255     256     253
 134      1     6      39      50      40     257     258     195
 135      1     6      39      56      50     259     256     257
 136      1     6      51      54      52     260     246     242
 137      1     6      51      56      54     254     261     260
 138      1     6      38      56      39     262     259     200
 139      1     6      38      54      56     251     261     262
 140      1     6      40      61       1     263     264     197
 141      1     6      40      50      61     258     265     263
 142      1     6      60      49      59     266     267     268
 143      1     6      50      60      61     269     270     265
 144      1     6      50      49      60     255     266     269
 145      1     6      57     315     316     271     323     272
 146      1     6      47      57      58     273     274     275
 147      1     6      47     315      57     229     271     273
 148      1     6      48      59      49     276     267     239
 149      1     6      58      48      47     277     231     275
 150      1     6      58      59      48     278     276     277
 151      1     6       2      62     341     279     280      69
 152      1     6      62      61      60     281     270     282
 153      1     6      61       2       1     283      76     264
 154      1     6      61      62       2     281     279     283
 155      1     6      60      63      62     284     285     282
 156      1     6      60      59      63     268     286     284
 157      1     6     340      64     339     287     288     347
 158      1     6      62     340     341     289     348     280
 159      1     6      64      62      63     290     285     291
 160      1     6      64     340      62     287     289     290
 161      1     6      65     339      64     292     288     293
 162      1     6     392      65     327     294     295     328
 163      1     6     392     339      65     349     292     294
 164      1     6     327      66     326     296     297     329
 165      1     6      65      66     327     298     296     295
 166      1     6      66      64      63     299     291     300
 167      1     6      66      65      64     298     293     299
 168      1     6      63      58      66     301     302     300
 169      1     6      63      59      58     286     278     301
 170      1     6     316     325      57     303     304     272
 171      1     6     316     391     325     324     330     303
 172      1     6      57     325      67     304     305     306
 173      1     6     326      67     325     307     305     331
 174      1     6      66      67     326     308     307     297
 175      1     6      67      58      57     309     274     306
 176      1     6      67      66      58     308     302     309
propriedades material
1 
  1  0  68.9e9  0.33  1000
Fontes/carregamentos distribuídos
0 
Condição fronteira essencial 
3
313   1     0
313   2     0
390   1     0
391   1     0
310   1     0
311   1     0
312   1     0
314   1     0
315   1     0
316   1     0
317   1     0
318   1     0
319   1     0
320   1     0
321   1     0
322   1     0
323   1     0
324   1     0
cargas pontuais impostas  
0
tensão imposta na fronteira
 8
  20     396    382     375    10.e6   0
  27     375    383     376    10.e6   0
  28     376    384     377    10.e6   0
  33     377    385     378    10.e6   0
  45     379    386     380    10.e6   0
  49     378    387     379    10.e6   0
  57     380    388     381    10.e6   0
  83     381    389     397    10.e6   0
